transaction_id,customer_id,amount,currency,payment_method,bank,hour_of_day,day_of_week,failure_reason,failure_category,previous_success_count,previous_failure_count,customer_success_rate,attempt_number,gateway_latency_ms,device_type,risk_level,email_recovery_success,whatsapp_recovery_success,voice_recovery_success,recovered,recovered_amount
pay_tx_100552,cust_9202,3379.04,INR,WALLET,ICICI,16,4,authentication_failed,CUSTOMER_CORRECTABLE,2,1,0.667,2,396,mobile_android,LOW,0,0,1,1,3379.04
pay_tx_100553,cust_9800,1426.81,INR,UPI,PAYTM_BANK,3,1,gateway_timeout,TEMPORARY_INFRASTRUCTURE,16,7,0.696,1,221,mobile_ios,LOW,0,1,1,1,1426.81
pay_tx_100554,cust_7219,3685.89,INR,NET_BANKING,ICICI,16,1,bank_down,TEMPORARY_INFRASTRUCTURE,13,1,0.929,2,246,web_desktop,LOW,1,1,0,1,3685.89
pay_tx_100555,cust_5723,1134.31,INR,WALLET,PAYTM_BANK,1,0,card_expired,PAYMENT_METHOD_PROBLEM,10,7,0.588,1,128,web_desktop,LOW,0,1,0,1,1134.31
pay_tx_100556,cust_4700,2946.76,INR,WALLET,AXIS,9,6,insufficient_funds,INSUFFICIENT_FUNDS,13,3,0.812,2,147,web_mobile,MEDIUM,1,1,0,1,2946.76
pay_tx_100557,cust_2723,5089.18,INR,NET_BANKING,AXIS,16,5,fraud_suspected,RISK_RELATED,21,1,0.955,1,483,web_mobile,CRITICAL,0,0,0,0,0.0
pay_tx_100558,cust_3764,3346.61,INR,UPI,SBI,6,2,incorrect_pin,CUSTOMER_CORRECTABLE,6,6,0.5,1,418,web_mobile,LOW,1,1,0,1,3346.61
pay_tx_100559,cust_5472,3359.05,INR,NET_BANKING,SBI,15,5,incorrect_pin,CUSTOMER_CORRECTABLE,19,6,0.76,3,439,web_desktop,LOW,1,1,1,1,3359.05
pay_tx_100560,cust_4781,4470.03,INR,CREDIT_CARD,HDFC,3,5,card_expired,PAYMENT_METHOD_PROBLEM,1,1,0.5,1,324,mobile_android,HIGH,0,0,0,0,0.0
pay_tx_100561,cust_2578,6530.12,INR,UPI,PAYTM_BANK,16,6,authentication_failed,CUSTOMER_CORRECTABLE,15,7,0.682,1,219,web_mobile,LOW,1,1,0,1,6530.12
pay_tx_100562,cust_9955,739.61,INR,UPI,YES_BANK,1,3,incorrect_pin,CUSTOMER_CORRECTABLE,3,6,0.333,1,125,web_mobile,LOW,1,1,0,1,739.61
pay_tx_100563,cust_5965,1249.43,INR,CREDIT_CARD,AXIS,13,1,balance_low,INSUFFICIENT_FUNDS,9,6,0.6,1,33,mobile_android,LOW,0,1,0,1,1249.43
pay_tx_100564,cust_8697,2335.43,INR,NET_BANKING,KOTAK,5,4,authentication_failed,CUSTOMER_CORRECTABLE,1,6,0.143,1,400,web_mobile,LOW,1,0,1,1,2335.43
pay_tx_100565,cust_1461,5569.63,INR,WALLET,HDFC,4,6,incorrect_pin,CUSTOMER_CORRECTABLE,11,5,0.688,2,50,mobile_android,MEDIUM,0,1,1,1,5569.63
pay_tx_100566,cust_6855,723.96,INR,NET_BANKING,SBI,1,5,insufficient_funds,INSUFFICIENT_FUNDS,7,3,0.7,1,447,web_desktop,LOW,0,1,1,1,723.96
pay_tx_100567,cust_6531,1432.83,INR,CREDIT_CARD,HDFC,17,2,authentication_failed,CUSTOMER_CORRECTABLE,1,7,0.125,1,394,web_mobile,LOW,0,1,0,1,1432.83
pay_tx_100568,cust_1364,408.66,INR,DEBIT_CARD,AXIS,18,3,authentication_failed,CUSTOMER_CORRECTABLE,10,1,0.909,2,616,mobile_android,LOW,1,1,0,1,408.66
pay_tx_100569,cust_6563,375.93,INR,CREDIT_CARD,KOTAK,9,2,customer_cancelled,CUSTOMER_ABANDONMENT,13,3,0.812,1,287,mobile_android,MEDIUM,0,1,1,1,375.93
pay_tx_100570,cust_7586,2325.27,INR,CREDIT_CARD,KOTAK,23,0,insufficient_funds,INSUFFICIENT_FUNDS,22,1,0.957,1,166,web_desktop,LOW,0,1,1,1,2325.27
pay_tx_100571,cust_2256,3202.32,INR,DEBIT_CARD,KOTAK,9,3,authentication_failed,CUSTOMER_CORRECTABLE,21,8,0.724,1,361,web_mobile,LOW,1,1,0,1,3202.32
pay_tx_100572,cust_3958,2895.46,INR,UPI,PAYTM_BANK,22,4,insufficient_funds,INSUFFICIENT_FUNDS,5,7,0.417,1,163,web_mobile,LOW,0,0,0,0,0.0
pay_tx_100573,cust_8106,785.52,INR,WALLET,PAYTM_BANK,20,0,bank_down,TEMPORARY_INFRASTRUCTURE,16,3,0.842,1,178,mobile_ios,LOW,0,1,0,1,785.52
pay_tx_100574,cust_7721,673.91,INR,DEBIT_CARD,YES_BANK,2,5,incorrect_pin,CUSTOMER_CORRECTABLE,6,6,0.5,1,535,web_desktop,LOW,1,1,1,1,673.91
pay_tx_100575,cust_2860,1219.9,INR,CREDIT_CARD,ICICI,0,1,gateway_timeout,TEMPORARY_INFRASTRUCTURE,25,4,0.862,1,281,web_mobile,LOW,0,1,1,1,1219.9
pay_tx_100576,cust_1477,4866.44,INR,DEBIT_CARD,YES_BANK,8,5,insufficient_funds,INSUFFICIENT_FUNDS,17,2,0.895,1,116,mobile_android,HIGH,0,0,0,0,0.0
pay_tx_100577,cust_2375,359.59,INR,DEBIT_CARD,KOTAK,9,6,gateway_timeout,TEMPORARY_INFRASTRUCTURE,2,6,0.25,2,122,mobile_android,LOW,0,1,1,1,359.59
pay_tx_100578,cust_9196,2477.67,INR,UPI,KOTAK,21,6,insufficient_funds,INSUFFICIENT_FUNDS,18,8,0.692,1,289,mobile_android,LOW,1,0,1,1,2477.67
pay_tx_100579,cust_7388,2888.69,INR,CREDIT_CARD,AXIS,6,1,incorrect_pin,CUSTOMER_CORRECTABLE,3,2,0.6,1,230,web_desktop,LOW,1,1,1,1,2888.69
pay_tx_100580,cust_7139,199.0,INR,UPI,SBI,17,3,bank_down,TEMPORARY_INFRASTRUCTURE,15,3,0.833,3,224,mobile_ios,LOW,0,0,1,1,199.0
pay_tx_100581,cust_1570,5758.76,INR,UPI,PAYTM_BANK,21,1,fraud_suspected,RISK_RELATED,8,8,0.5,1,573,web_desktop,HIGH,0,0,0,0,0.0
pay_tx_100582,cust_1128,2011.0,INR,NET_BANKING,SBI,9,0,insufficient_funds,INSUFFICIENT_FUNDS,24,3,0.889,1,290,mobile_ios,MEDIUM,0,0,0,0,0.0
pay_tx_100583,cust_7656,3785.47,INR,UPI,SBI,2,6,incorrect_pin,CUSTOMER_CORRECTABLE,24,7,0.774,1,563,web_mobile,MEDIUM,1,1,0,1,3785.47
pay_tx_100584,cust_2644,1809.19,INR,CREDIT_CARD,PAYTM_BANK,8,4,insufficient_funds,INSUFFICIENT_FUNDS,2,5,0.286,1,385,web_desktop,LOW,1,1,0,1,1809.19
pay_tx_100585,cust_8264,933.89,INR,CREDIT_CARD,HDFC,12,1,insufficient_funds,INSUFFICIENT_FUNDS,20,4,0.833,1,80,mobile_android,LOW,1,1,0,1,933.89
pay_tx_100586,cust_3131,1049.53,INR,WALLET,PAYTM_BANK,13,6,gateway_timeout,TEMPORARY_INFRASTRUCTURE,10,7,0.588,1,649,mobile_ios,LOW,0,1,0,1,1049.53
pay_tx_100587,cust_4254,3814.82,INR,UPI,AXIS,11,1,authentication_failed,CUSTOMER_CORRECTABLE,12,6,0.667,3,87,mobile_ios,LOW,1,1,0,1,3814.82
pay_tx_100588,cust_4747,4042.33,INR,UPI,AXIS,6,2,authentication_failed,CUSTOMER_CORRECTABLE,22,2,0.917,1,94,web_mobile,LOW,1,0,1,1,4042.33
pay_tx_100589,cust_2922,2840.38,INR,UPI,PAYTM_BANK,16,3,card_expired,PAYMENT_METHOD_PROBLEM,24,7,0.774,2,112,web_mobile,LOW,0,1,0,1,2840.38
pay_tx_100590,cust_5361,433.85,INR,DEBIT_CARD,PAYTM_BANK,15,3,bank_down,TEMPORARY_INFRASTRUCTURE,4,6,0.4,2,722,mobile_ios,HIGH,0,0,0,0,0.0
pay_tx_100591,cust_7693,1218.84,INR,CREDIT_CARD,HDFC,9,2,insufficient_funds,INSUFFICIENT_FUNDS,7,7,0.5,3,385,web_desktop,LOW,0,1,0,1,1218.84
pay_tx_100592,cust_6296,1899.04,INR,NET_BANKING,PAYTM_BANK,6,5,insufficient_funds,INSUFFICIENT_FUNDS,12,6,0.667,2,101,web_desktop,LOW,0,1,0,1,1899.04
pay_tx_100593,cust_8715,1374.27,INR,DEBIT_CARD,KOTAK,21,6,authentication_failed,CUSTOMER_CORRECTABLE,19,0,1.0,1,102,web_mobile,LOW,1,1,0,1,1374.27
pay_tx_100594,cust_1673,32700.27,INR,WALLET,ICICI,8,1,incorrect_pin,CUSTOMER_CORRECTABLE,16,7,0.696,3,434,web_mobile,MEDIUM,1,1,1,1,32700.27
pay_tx_100595,cust_5266,1857.45,INR,UPI,SBI,1,1,bank_down,TEMPORARY_INFRASTRUCTURE,15,4,0.789,2,371,web_mobile,LOW,0,1,0,1,1857.45
pay_tx_100596,cust_5321,4266.11,INR,WALLET,SBI,13,1,authentication_failed,CUSTOMER_CORRECTABLE,10,7,0.588,2,416,mobile_ios,LOW,0,1,1,1,4266.11
pay_tx_100597,cust_4095,4053.9,INR,CREDIT_CARD,HDFC,7,1,incorrect_pin,CUSTOMER_CORRECTABLE,1,7,0.125,1,383,web_mobile,LOW,0,0,1,1,4053.9
pay_tx_100598,cust_6841,2043.11,INR,WALLET,AXIS,14,3,insufficient_funds,INSUFFICIENT_FUNDS,3,2,0.6,1,685,mobile_android,LOW,1,0,0,1,2043.11
pay_tx_100599,cust_5469,2203.3,INR,WALLET,PAYTM_BANK,18,1,gateway_timeout,TEMPORARY_INFRASTRUCTURE,18,0,1.0,1,259,mobile_ios,LOW,1,1,0,1,2203.3
pay_tx_100600,cust_6384,2226.11,INR,UPI,SBI,21,5,card_expired,PAYMENT_METHOD_PROBLEM,3,6,0.333,1,300,mobile_android,MEDIUM,1,1,0,1,2226.11
pay_tx_100601,cust_8861,264.78,INR,NET_BANKING,PAYTM_BANK,8,4,incorrect_pin,CUSTOMER_CORRECTABLE,21,0,1.0,1,121,mobile_android,LOW,0,1,0,1,264.78
pay_tx_100602,cust_3118,1597.34,INR,CREDIT_CARD,YES_BANK,1,6,card_expired,PAYMENT_METHOD_PROBLEM,20,4,0.833,1,47,mobile_android,LOW,1,1,1,1,1597.34
pay_tx_100603,cust_5180,1853.93,INR,CREDIT_CARD,ICICI,12,0,fraud_suspected,RISK_RELATED,0,3,0.0,1,297,web_mobile,CRITICAL,0,0,0,0,0.0
pay_tx_100604,cust_5891,398.54,INR,NET_BANKING,YES_BANK,13,5,incorrect_pin,CUSTOMER_CORRECTABLE,25,4,0.862,3,148,mobile_ios,LOW,1,1,1,1,398.54
pay_tx_100605,cust_8298,8416.7,INR,NET_BANKING,AXIS,8,4,authentication_failed,CUSTOMER_CORRECTABLE,19,6,0.76,1,374,web_mobile,MEDIUM,1,1,1,1,8416.7
pay_tx_100606,cust_1662,3287.45,INR,WALLET,SBI,14,5,insufficient_funds,INSUFFICIENT_FUNDS,7,2,0.778,3,542,mobile_android,LOW,0,0,0,0,0.0
pay_tx_100607,cust_3434,683.33,INR,CREDIT_CARD,PAYTM_BANK,9,6,balance_low,INSUFFICIENT_FUNDS,7,8,0.467,1,76,mobile_android,LOW,0,1,0,1,683.33
pay_tx_100608,cust_7766,5912.37,INR,UPI,AXIS,21,5,bank_down,TEMPORARY_INFRASTRUCTURE,18,4,0.818,1,235,mobile_android,MEDIUM,1,1,1,1,5912.37
pay_tx_100609,cust_3985,663.7,INR,NET_BANKING,HDFC,2,3,incorrect_pin,CUSTOMER_CORRECTABLE,22,4,0.846,1,50,web_mobile,MEDIUM,1,1,1,1,663.7
pay_tx_100610,cust_4066,2256.77,INR,CREDIT_CARD,ICICI,2,5,bank_down,TEMPORARY_INFRASTRUCTURE,19,4,0.826,2,214,mobile_android,LOW,1,1,1,1,2256.77
pay_tx_100611,cust_8817,1177.4,INR,NET_BANKING,PAYTM_BANK,12,6,insufficient_funds,INSUFFICIENT_FUNDS,21,7,0.75,1,19,web_desktop,LOW,0,0,0,0,0.0
pay_tx_100612,cust_2435,11385.78,INR,CREDIT_CARD,ICICI,0,1,incorrect_pin,CUSTOMER_CORRECTABLE,3,0,1.0,1,63,mobile_ios,MEDIUM,1,1,1,1,11385.78
pay_tx_100613,cust_8139,1312.93,INR,WALLET,ICICI,2,2,gateway_timeout,TEMPORARY_INFRASTRUCTURE,24,7,0.774,1,175,web_mobile,LOW,1,1,0,1,1312.93
pay_tx_100614,cust_8947,3663.83,INR,NET_BANKING,HDFC,14,4,incorrect_pin,CUSTOMER_CORRECTABLE,7,3,0.7,1,50,web_mobile,LOW,1,1,0,1,3663.83
pay_tx_100615,cust_7810,3148.27,INR,NET_BANKING,PAYTM_BANK,18,4,authentication_failed,CUSTOMER_CORRECTABLE,23,8,0.742,3,288,mobile_android,LOW,1,1,0,1,3148.27
pay_tx_100616,cust_8993,816.99,INR,CREDIT_CARD,PAYTM_BANK,1,4,incorrect_pin,CUSTOMER_CORRECTABLE,0,6,0.0,1,341,mobile_android,LOW,0,0,1,1,816.99
pay_tx_100617,cust_6681,1850.07,INR,NET_BANKING,PAYTM_BANK,13,0,incorrect_pin,CUSTOMER_CORRECTABLE,5,4,0.556,2,787,web_mobile,LOW,1,1,0,1,1850.07
pay_tx_100618,cust_6556,1437.87,INR,WALLET,YES_BANK,22,5,bank_down,TEMPORARY_INFRASTRUCTURE,14,2,0.875,2,106,web_mobile,HIGH,0,0,0,0,0.0
pay_tx_100619,cust_8738,3187.17,INR,CREDIT_CARD,KOTAK,6,2,card_expired,PAYMENT_METHOD_PROBLEM,22,1,0.957,1,194,mobile_ios,LOW,1,1,0,1,3187.17
pay_tx_100620,cust_9089,1806.51,INR,DEBIT_CARD,ICICI,6,4,insufficient_funds,INSUFFICIENT_FUNDS,1,0,1.0,1,77,web_desktop,LOW,1,0,0,1,1806.51
pay_tx_100621,cust_1523,3734.68,INR,UPI,SBI,13,0,gateway_timeout,TEMPORARY_INFRASTRUCTURE,19,3,0.864,1,169,mobile_ios,LOW,0,1,0,1,3734.68
pay_tx_100622,cust_5382,2487.55,INR,CREDIT_CARD,YES_BANK,22,6,incorrect_pin,CUSTOMER_CORRECTABLE,16,1,0.941,2,916,web_mobile,MEDIUM,0,1,0,1,2487.55
pay_tx_100623,cust_2669,1344.22,INR,WALLET,HDFC,16,0,insufficient_funds,INSUFFICIENT_FUNDS,5,1,0.833,2,423,web_desktop,LOW,1,1,0,1,1344.22
pay_tx_100624,cust_2626,1454.67,INR,CREDIT_CARD,PAYTM_BANK,11,2,incorrect_pin,CUSTOMER_CORRECTABLE,4,1,0.8,2,144,web_mobile,HIGH,0,0,0,0,0.0
pay_tx_100625,cust_8760,8826.95,INR,DEBIT_CARD,SBI,16,1,card_expired,PAYMENT_METHOD_PROBLEM,2,4,0.333,1,34,web_mobile,LOW,0,1,0,1,8826.95
pay_tx_100626,cust_7909,6057.28,INR,CREDIT_CARD,ICICI,13,3,insufficient_funds,INSUFFICIENT_FUNDS,13,7,0.65,3,29,web_desktop,MEDIUM,0,0,0,0,0.0
pay_tx_100627,cust_9476,5277.02,INR,UPI,HDFC,10,2,insufficient_funds,INSUFFICIENT_FUNDS,12,2,0.857,1,252,web_mobile,MEDIUM,0,1,0,1,5277.02
pay_tx_100628,cust_1947,575.52,INR,WALLET,SBI,13,3,incorrect_pin,CUSTOMER_CORRECTABLE,21,8,0.724,2,179,web_desktop,MEDIUM,1,1,1,1,575.52
pay_tx_100629,cust_3406,4119.89,INR,NET_BANKING,AXIS,20,1,authentication_failed,CUSTOMER_CORRECTABLE,17,7,0.708,1,861,web_mobile,MEDIUM,0,1,1,1,4119.89
pay_tx_100630,cust_7389,276.69,INR,CREDIT_CARD,KOTAK,17,2,card_expired,PAYMENT_METHOD_PROBLEM,6,1,0.857,1,113,web_desktop,LOW,0,1,1,1,276.69
pay_tx_100631,cust_9846,366.36,INR,WALLET,SBI,7,6,balance_low,INSUFFICIENT_FUNDS,24,4,0.857,2,215,mobile_android,LOW,0,1,0,1,366.36
pay_tx_100632,cust_3028,5464.24,INR,UPI,YES_BANK,20,0,authentication_failed,CUSTOMER_CORRECTABLE,14,4,0.778,1,61,mobile_android,LOW,0,1,0,1,5464.24
pay_tx_100633,cust_9737,1782.0,INR,WALLET,ICICI,11,2,incorrect_pin,CUSTOMER_CORRECTABLE,9,2,0.818,2,464,mobile_ios,LOW,1,1,0,1,1782.0
pay_tx_100634,cust_8443,1091.26,INR,UPI,ICICI,22,3,incorrect_pin,CUSTOMER_CORRECTABLE,13,1,0.929,1,290,web_mobile,MEDIUM,1,1,1,1,1091.26
pay_tx_100635,cust_9622,7966.01,INR,NET_BANKING,KOTAK,17,4,card_expired,PAYMENT_METHOD_PROBLEM,24,6,0.8,2,94,web_mobile,LOW,0,1,0,1,7966.01
pay_tx_100636,cust_7830,213.94,INR,CREDIT_CARD,ICICI,16,1,insufficient_funds,INSUFFICIENT_FUNDS,15,7,0.682,1,317,mobile_android,LOW,1,1,1,1,213.94
pay_tx_100637,cust_7051,2744.11,INR,UPI,KOTAK,13,0,incorrect_pin,CUSTOMER_CORRECTABLE,3,5,0.375,1,167,mobile_android,LOW,1,1,1,1,2744.11
pay_tx_100638,cust_5816,803.64,INR,NET_BANKING,HDFC,4,1,fraud_suspected,RISK_RELATED,25,6,0.806,1,256,web_desktop,CRITICAL,0,0,0,0,0.0
pay_tx_100639,cust_3004,490.44,INR,WALLET,SBI,2,6,insufficient_funds,INSUFFICIENT_FUNDS,1,6,0.143,1,93,web_desktop,LOW,0,0,0,0,0.0
pay_tx_100640,cust_3175,4085.7,INR,CREDIT_CARD,KOTAK,20,3,card_expired,PAYMENT_METHOD_PROBLEM,24,7,0.774,1,86,mobile_ios,MEDIUM,1,1,0,1,4085.7
pay_tx_100641,cust_7711,227.93,INR,NET_BANKING,ICICI,12,2,insufficient_funds,INSUFFICIENT_FUNDS,17,0,1.0,3,140,web_mobile,LOW,0,0,0,0,0.0
pay_tx_100642,cust_6060,1035.58,INR,WALLET,PAYTM_BANK,3,5,insufficient_funds,INSUFFICIENT_FUNDS,17,1,0.944,1,350,mobile_android,HIGH,0,0,0,0,0.0
pay_tx_100643,cust_1305,882.7,INR,UPI,PAYTM_BANK,17,1,authentication_failed,CUSTOMER_CORRECTABLE,0,4,0.0,2,638,mobile_ios,MEDIUM,0,1,1,1,882.7
pay_tx_100644,cust_9741,2002.96,INR,WALLET,SBI,12,4,bank_down,TEMPORARY_INFRASTRUCTURE,1,7,0.125,2,123,mobile_android,LOW,1,1,0,1,2002.96
pay_tx_100645,cust_7258,2987.16,INR,DEBIT_CARD,HDFC,3,0,fraud_suspected,RISK_RELATED,17,2,0.895,1,631,mobile_ios,CRITICAL,0,0,0,0,0.0
pay_tx_100646,cust_3772,3946.33,INR,UPI,KOTAK,10,1,insufficient_funds,INSUFFICIENT_FUNDS,0,0,0.5,1,57,mobile_android,LOW,1,1,0,1,3946.33
pay_tx_100647,cust_2981,1140.51,INR,UPI,ICICI,7,6,authentication_failed,CUSTOMER_CORRECTABLE,19,3,0.864,1,301,web_mobile,MEDIUM,1,1,1,1,1140.51
pay_tx_100648,cust_2072,3744.59,INR,NET_BANKING,HDFC,13,5,gateway_timeout,TEMPORARY_INFRASTRUCTURE,7,0,1.0,1,216,mobile_android,LOW,1,1,1,1,3744.59
pay_tx_100649,cust_7664,1230.53,INR,NET_BANKING,HDFC,20,4,balance_low,INSUFFICIENT_FUNDS,6,2,0.75,1,783,mobile_ios,MEDIUM,0,1,0,1,1230.53
pay_tx_100650,cust_8401,4020.29,INR,UPI,HDFC,14,6,insufficient_funds,INSUFFICIENT_FUNDS,19,4,0.826,1,340,mobile_ios,LOW,0,1,0,1,4020.29
pay_tx_100651,cust_7228,925.23,INR,DEBIT_CARD,YES_BANK,20,1,insufficient_funds,INSUFFICIENT_FUNDS,18,8,0.692,1,91,mobile_ios,LOW,0,1,0,1,925.23
pay_tx_100652,cust_3014,3063.77,INR,CREDIT_CARD,PAYTM_BANK,17,2,card_expired,PAYMENT_METHOD_PROBLEM,13,3,0.812,1,433,web_desktop,MEDIUM,0,1,0,1,3063.77
pay_tx_100653,cust_8417,1795.94,INR,DEBIT_CARD,ICICI,21,2,insufficient_funds,INSUFFICIENT_FUNDS,10,3,0.769,1,403,web_desktop,LOW,0,1,1,1,1795.94
pay_tx_100654,cust_8807,4165.72,INR,UPI,HDFC,21,1,insufficient_funds,INSUFFICIENT_FUNDS,13,8,0.619,2,453,web_mobile,MEDIUM,0,0,0,0,0.0
pay_tx_100655,cust_2270,292.53,INR,WALLET,HDFC,21,3,bank_down,TEMPORARY_INFRASTRUCTURE,21,1,0.955,1,187,web_mobile,MEDIUM,1,1,0,1,292.53
pay_tx_100656,cust_1138,3297.1,INR,UPI,AXIS,11,1,incorrect_pin,CUSTOMER_CORRECTABLE,14,0,1.0,1,259,mobile_android,MEDIUM,1,1,1,1,3297.1
pay_tx_100657,cust_5967,4182.21,INR,CREDIT_CARD,ICICI,15,2,incorrect_pin,CUSTOMER_CORRECTABLE,1,4,0.2,1,340,mobile_ios,LOW,0,1,1,1,4182.21
pay_tx_100658,cust_5544,199.0,INR,WALLET,KOTAK,15,1,incorrect_pin,CUSTOMER_CORRECTABLE,17,3,0.85,1,528,mobile_ios,LOW,1,1,1,1,199.0
pay_tx_100659,cust_4734,1017.8,INR,WALLET,PAYTM_BANK,8,1,insufficient_funds,INSUFFICIENT_FUNDS,21,0,1.0,3,117,web_desktop,LOW,0,1,0,1,1017.8
pay_tx_100660,cust_1849,6450.57,INR,DEBIT_CARD,AXIS,13,2,insufficient_funds,INSUFFICIENT_FUNDS,3,8,0.273,1,389,web_desktop,LOW,1,0,1,1,6450.57
pay_tx_100661,cust_7882,7741.36,INR,WALLET,AXIS,10,0,customer_cancelled,CUSTOMER_ABANDONMENT,12,3,0.8,1,304,mobile_android,HIGH,0,0,0,0,0.0
pay_tx_100662,cust_5095,1160.8,INR,CREDIT_CARD,ICICI,10,2,authentication_failed,CUSTOMER_CORRECTABLE,2,1,0.667,1,278,web_mobile,MEDIUM,1,1,1,1,1160.8
pay_tx_100663,cust_5102,525.71,INR,CREDIT_CARD,HDFC,15,1,bank_down,TEMPORARY_INFRASTRUCTURE,10,0,1.0,2,68,mobile_ios,MEDIUM,0,1,0,1,525.71
pay_tx_100664,cust_8314,849.7,INR,WALLET,HDFC,2,0,incorrect_pin,CUSTOMER_CORRECTABLE,1,6,0.143,1,680,mobile_android,MEDIUM,1,0,1,1,849.7
pay_tx_100665,cust_8075,950.55,INR,UPI,HDFC,21,0,bank_down,TEMPORARY_INFRASTRUCTURE,17,0,1.0,1,43,web_mobile,LOW,1,1,0,1,950.55
pay_tx_100666,cust_1173,1499.55,INR,NET_BANKING,AXIS,14,6,balance_low,INSUFFICIENT_FUNDS,13,1,0.929,1,158,mobile_android,LOW,1,1,1,1,1499.55
pay_tx_100667,cust_2106,6911.06,INR,WALLET,YES_BANK,6,4,incorrect_pin,CUSTOMER_CORRECTABLE,4,8,0.333,1,648,web_mobile,LOW,0,1,1,1,6911.06
pay_tx_100668,cust_1722,1100.85,INR,UPI,ICICI,9,4,insufficient_funds,INSUFFICIENT_FUNDS,13,8,0.619,3,303,web_desktop,LOW,0,0,1,1,1100.85
pay_tx_100669,cust_6057,2731.33,INR,WALLET,SBI,9,2,incorrect_pin,CUSTOMER_CORRECTABLE,0,8,0.0,1,240,mobile_ios,LOW,0,0,0,0,0.0
pay_tx_100670,cust_7915,1371.31,INR,DEBIT_CARD,ICICI,6,5,card_expired,PAYMENT_METHOD_PROBLEM,6,1,0.857,1,110,web_mobile,LOW,0,1,1,1,1371.31
pay_tx_100671,cust_6499,199.0,INR,WALLET,SBI,13,2,insufficient_funds,INSUFFICIENT_FUNDS,5,1,0.833,1,109,mobile_android,LOW,0,1,0,1,199.0
pay_tx_100672,cust_8643,1635.78,INR,WALLET,ICICI,7,3,insufficient_funds,INSUFFICIENT_FUNDS,23,5,0.821,2,61,web_mobile,LOW,1,0,1,1,1635.78
pay_tx_100673,cust_2208,2318.6,INR,DEBIT_CARD,HDFC,17,0,authentication_failed,CUSTOMER_CORRECTABLE,4,4,0.5,1,263,web_desktop,LOW,1,1,1,1,2318.6
pay_tx_100674,cust_5292,938.22,INR,CREDIT_CARD,SBI,17,1,authentication_failed,CUSTOMER_CORRECTABLE,5,3,0.625,1,200,web_desktop,MEDIUM,1,1,1,1,938.22
pay_tx_100675,cust_2818,380.13,INR,DEBIT_CARD,ICICI,9,3,incorrect_pin,CUSTOMER_CORRECTABLE,7,5,0.583,2,447,mobile_ios,MEDIUM,0,0,0,0,0.0
pay_tx_100676,cust_2071,4787.08,INR,UPI,ICICI,4,6,bank_down,TEMPORARY_INFRASTRUCTURE,6,3,0.667,1,87,web_desktop,LOW,1,1,0,1,4787.08
pay_tx_100677,cust_4098,470.1,INR,WALLET,SBI,4,2,authentication_failed,CUSTOMER_CORRECTABLE,7,0,1.0,1,111,web_desktop,MEDIUM,0,0,0,0,0.0
pay_tx_100678,cust_4428,3504.39,INR,UPI,YES_BANK,15,6,incorrect_pin,CUSTOMER_CORRECTABLE,21,1,0.955,1,321,web_mobile,MEDIUM,1,1,1,1,3504.39
pay_tx_100679,cust_8606,6353.63,INR,CREDIT_CARD,SBI,22,2,insufficient_funds,INSUFFICIENT_FUNDS,16,7,0.696,2,551,web_mobile,LOW,0,1,0,1,6353.63
pay_tx_100680,cust_1599,287.92,INR,CREDIT_CARD,ICICI,6,3,insufficient_funds,INSUFFICIENT_FUNDS,7,6,0.538,1,363,web_mobile,MEDIUM,0,0,0,0,0.0
pay_tx_100681,cust_2388,6968.98,INR,CREDIT_CARD,YES_BANK,2,2,incorrect_pin,CUSTOMER_CORRECTABLE,14,8,0.636,1,190,mobile_android,LOW,1,1,1,1,6968.98
pay_tx_100682,cust_7700,1757.66,INR,DEBIT_CARD,YES_BANK,15,2,incorrect_pin,CUSTOMER_CORRECTABLE,8,6,0.571,1,217,web_mobile,LOW,0,1,1,1,1757.66
pay_tx_100683,cust_9220,1544.16,INR,WALLET,KOTAK,20,0,insufficient_funds,INSUFFICIENT_FUNDS,25,4,0.862,3,446,mobile_android,LOW,1,1,0,1,1544.16
pay_tx_100684,cust_6394,14757.41,INR,DEBIT_CARD,SBI,23,6,bank_down,TEMPORARY_INFRASTRUCTURE,24,4,0.857,1,624,mobile_ios,HIGH,0,0,0,0,0.0
pay_tx_100685,cust_1139,988.74,INR,DEBIT_CARD,SBI,11,6,incorrect_pin,CUSTOMER_CORRECTABLE,12,6,0.667,2,304,mobile_android,LOW,1,1,1,1,988.74
pay_tx_100686,cust_7512,705.91,INR,CREDIT_CARD,ICICI,23,5,insufficient_funds,INSUFFICIENT_FUNDS,6,7,0.462,1,138,web_mobile,LOW,0,0,1,1,705.91
pay_tx_100687,cust_4077,1668.01,INR,NET_BANKING,YES_BANK,22,3,card_expired,PAYMENT_METHOD_PROBLEM,6,7,0.462,1,135,mobile_android,LOW,0,1,0,1,1668.01
pay_tx_100688,cust_1158,901.39,INR,NET_BANKING,YES_BANK,21,6,fraud_suspected,RISK_RELATED,11,5,0.688,1,299,web_mobile,CRITICAL,0,0,0,0,0.0
pay_tx_100689,cust_1380,3293.22,INR,WALLET,YES_BANK,1,1,balance_low,INSUFFICIENT_FUNDS,4,5,0.444,1,352,web_mobile,HIGH,0,0,0,0,0.0
